Age,Home,From,To,move_N,percentage_moving,t1,t2,ct1,ct2,S,E,A,Ia,Is,Ih,Ic,Im,R
1,600,600,186,20.8182549256132,-1,8.76654547276555,9,9,9.23345452723445,1,1,1,1,0,0,0,0,1
1,600,186,600,20.8182549256132,-1,17,17.2334545272345,17.2334545272345,17.4669090544689,1,1,1,1,1,1,1,1,1
2,603,603,186,20.9490813648294,-1,8.71863661802963,9,9,9.28136338197037,1,1,1,1,0,0,0,0,1
2,603,186,603,20.9490813648294,-1,17,17.2813633819704,17.2813633819704,17.5627267639407,1,1,1,1,1,1,1,1,1
1,614,614,186,23.2609546165884,-1,8.62259065891702,9,9,9.37740934108298,1,1,1,1,0,0,0,0,1
1,614,186,614,23.2609546165884,-1,17,17.377409341083,17.377409341083,17.754818682166,1,1,1,1,1,1,1,1,1
1,701,701,186,33.2650319113201,-1,8.61616807228566,9,9,9.38383192771434,1,1,1,1,0,0,0,0,1
1,701,186,701,33.2650319113201,-1,17,17.3838319277143,17.3838319277143,17.7676638554287,1,1,1,1,1,1,1,1,1
2,731,731,186,21.5378947368421,-1,8.18457152652976,9,9,9.81542847347024,1,1,1,1,0,0,0,0,1
2,731,186,731,21.5378947368421,-1,17,17.8154284734702,17.8154284734702,18.6308569469405,1,1,1,1,1,1,1,1,1
1,780,780,186,38.741789819376,-1,8.78623044917458,9,9,9.21376955082542,1,1,1,1,0,0,0,0,1
1,780,186,780,38.741789819376,-1,17,17.2137695508254,17.2137695508254,17.4275391016509,1,1,1,1,1,1,1,1,1
2,780,780,186,29.7795542635659,-1,8.78623044917458,9,9,9.21376955082542,1,1,1,1,0,0,0,0,1
2,780,186,780,29.7795542635659,-1,17,17.2137695508254,17.2137695508254,17.4275391016509,1,1,1,1,1,1,1,1,1
1,784,784,186,22.5524581855043,-1,8.84133796882346,9,9,9.15866203117654,1,1,1,1,0,0,0,0,1
1,784,186,784,22.5524581855043,-1,17,17.1586620311765,17.1586620311765,17.3173240623531,1,1,1,1,1,1,1,1,1
1,785,785,186,23.15758667267,-1,8.74113502059512,9,9,9.25886497940489,1,1,1,1,0,0,0,0,1
1,785,186,785,23.15758667267,-1,17,17.2588649794049,17.2588649794049,17.5177299588098,1,1,1,1,1,1,1,1,1
1,832,832,186,22.0169238427078,-1,8.68639036406844,9,9,9.31360963593156,1,1,1,1,0,0,0,0,1
1,832,186,832,22.0169238427078,-1,17,17.3136096359316,17.3136096359316,17.6272192718631,1,1,1,1,1,1,1,1,1
1,834,834,186,20.2525057825752,-1,8.71904684886721,9,9,9.28095315113279,1,1,1,1,0,0,0,0,1
1,834,186,834,20.2525057825752,-1,17,17.2809531511328,17.2809531511328,17.5619063022656,1,1,1,1,1,1,1,1,1
1,846,846,186,25.9182948490231,-1,8.83909055761567,9,9,9.16090944238433,1,1,1,1,0,0,0,0,1
1,846,186,846,25.9182948490231,-1,17,17.1609094423843,17.1609094423843,17.3218188847687,1,1,1,1,1,1,1,1,1
1,852,852,186,48.8129182426535,-1,8.82453119309655,9,9,9.17546880690345,1,1,1,1,0,0,0,0,1
1,852,186,852,48.8129182426535,-1,17,17.1754688069034,17.1754688069034,17.3509376138069,1,1,1,1,1,1,1,1,1
1,889,889,186,20.6376186367558,-1,8.51035638305761,9,9,9.48964361694239,1,1,1,1,0,0,0,0,1
1,889,186,889,20.6376186367558,-1,17,17.4896436169424,17.4896436169424,17.9792872338848,1,1,1,1,1,1,1,1,1
1,894,894,186,22.7134287032764,-1,8.67005656099684,9,9,9.32994343900316,1,1,1,1,0,0,0,0,1
1,894,186,894,22.7134287032764,-1,17,17.3299434390032,17.3299434390032,17.6598868780063,1,1,1,1,1,1,1,1,1
1,916,916,186,20.6760416666667,-1,8.51397061569483,9,9,9.48602938430517,1,1,1,1,0,0,0,0,1
1,916,186,916,20.6760416666667,-1,17,17.4860293843052,17.4860293843052,17.9720587686103,1,1,1,1,1,1,1,1,1
2,945,945,186,21.1705069124424,-1,8.79322284399442,9,9,9.20677715600558,1,1,1,1,0,0,0,0,1
2,945,186,945,21.1705069124424,-1,17,17.2067771560056,17.2067771560056,17.4135543120112,1,1,1,1,1,1,1,1,1
1,968,968,186,21.4310595065312,-1,8.88503125248441,9,9,9.11496874751559,1,1,1,1,0,0,0,0,1
1,968,186,968,21.4310595065312,-1,17,17.1149687475156,17.1149687475156,17.2299374950312,1,1,1,1,1,1,1,1,1
1,620,620,186,25.0238095238095,-1,8.55913808653966,9,9,9.44086191346034,1,1,1,1,0,0,0,0,1
1,620,186,620,25.0238095238095,-1,17,17.4408619134603,17.4408619134603,17.8817238269207,1,1,1,1,1,1,1,1,1
1,700,700,186,23.9495495495495,-1,8.56498895978906,9,9,9.43501104021094,1,1,1,1,0,0,0,0,1
1,700,186,700,23.9495495495495,-1,17,17.4350110402109,17.4350110402109,17.8700220804219,1,1,1,1,1,1,1,1,1
1,725,725,186,35.8980929678188,-1,8.42962620265388,9,9,9.57037379734612,1,1,1,1,0,0,0,0,1
1,725,186,725,35.8980929678188,-1,17,17.5703737973461,17.5703737973461,18.1407475946922,1,1,1,1,1,1,1,1,1
1,787,787,186,25.0265837104072,-1,8.79404158326266,9,9,9.20595841673734,1,1,1,1,0,0,0,0,1
1,787,186,787,25.0265837104072,-1,17,17.2059584167373,17.2059584167373,17.4119168334747,1,1,1,1,1,1,1,1,1
1,0,0,187,25.8834459459459,-1,8.90407737308577,9,9,9.09592262691423,1,1,1,1,0,0,0,0,1
1,0,187,0,25.8834459459459,-1,17,17.0959226269142,17.0959226269142,17.1918452538285,1,1,1,1,1,1,1,1,1
2,0,0,187,45.5364383561644,-1,8.90407737308577,9,9,9.09592262691423,1,1,1,1,0,0,0,0,1
2,0,187,0,45.5364383561644,-1,17,17.0959226269142,17.0959226269142,17.1918452538285,1,1,1,1,1,1,1,1,1
3,0,0,187,26.3468085106383,-1,8.90407737308577,9,9,9.09592262691423,1,1,1,1,0,0,0,0,1
3,0,187,0,26.3468085106383,-1,17,17.0959226269142,17.0959226269142,17.1918452538285,1,1,1,1,1,1,1,1,1
1,33,33,187,24.7286079182631,-1,8.38189746895175,9,9,9.61810253104825,1,1,1,1,0,0,0,0,1
1,33,187,33,24.7286079182631,-1,17,17.6181025310482,17.6181025310482,18.2362050620965,1,1,1,1,1,1,1,1,1
2,33,33,187,22.4343715239155,-1,8.38189746895175,9,9,9.61810253104825,1,1,1,1,0,0,0,0,1
2,33,187,33,22.4343715239155,-1,17,17.6181025310482,17.6181025310482,18.2362050620965,1,1,1,1,1,1,1,1,1
1,36,36,187,30.793472144063,-1,8.44540472437918,9,9,9.55459527562082,1,1,1,1,0,0,0,0,1
1,36,187,36,30.793472144063,-1,17,17.5545952756208,17.5545952756208,18.1091905512416,1,1,1,1,1,1,1,1,1
2,36,36,187,23.4276,-1,8.44540472437918,9,9,9.55459527562082,1,1,1,1,0,0,0,0,1
2,36,187,36,23.4276,-1,17,17.5545952756208,17.5545952756208,18.1091905512416,1,1,1,1,1,1,1,1,1
1,40,40,187,31.7526053466244,-1,8.44974941427718,9,9,9.55025058572282,1,1,1,1,0,0,0,0,1
1,40,187,40,31.7526053466244,-1,17,17.5502505857228,17.5502505857228,18.1005011714456,1,1,1,1,1,1,1,1,1
2,40,40,187,38.6455194290246,-1,8.44974941427718,9,9,9.55025058572282,1,1,1,1,0,0,0,0,1
2,40,187,40,38.6455194290246,-1,17,17.5502505857228,17.5502505857228,18.1005011714456,1,1,1,1,1,1,1,1,1
2,41,41,187,28.8551797040169,-1,8.40637521097048,9,9,9.59362478902952,1,1,1,1,0,0,0,0,1
2,41,187,41,28.8551797040169,-1,17,17.5936247890295,17.5936247890295,18.1872495780591,1,1,1,1,1,1,1,1,1
1,43,43,187,27.9328927300458,-1,8.51018836807749,9,9,9.48981163192251,1,1,1,1,0,0,0,0,1
1,43,187,43,27.9328927300458,-1,17,17.4898116319225,17.4898116319225,17.979623263845,1,1,1,1,1,1,1,1,1
2,43,43,187,39.7193119624707,-1,8.51018836807749,9,9,9.48981163192251,1,1,1,1,0,0,0,0,1
2,43,187,43,39.7193119624707,-1,17,17.4898116319225,17.4898116319225,17.979623263845,1,1,1,1,1,1,1,1,1
3,43,43,187,21.0959731543624,-1,8.51018836807749,9,9,9.48981163192251,1,1,1,1,0,0,0,0,1
3,43,187,43,21.0959731543624,-1,17,17.4898116319225,17.4898116319225,17.979623263845,1,1,1,1,1,1,1,1,1
1,44,44,187,32.6532438478747,-1,8.4823826935744,9,9,9.5176173064256,1,1,1,1,0,0,0,0,1
1,44,187,44,32.6532438478747,-1,17,17.5176173064256,17.5176173064256,18.0352346128512,1,1,1,1,1,1,1,1,1
2,44,44,187,33.6690647482014,-1,8.4823826935744,9,9,9.5176173064256,1,1,1,1,0,0,0,0,1
2,44,187,44,33.6690647482014,-1,17,17.5176173064256,17.5176173064256,18.0352346128512,1,1,1,1,1,1,1,1,1
2,46,46,187,24.1870177031321,-1,8.43027530621141,9,9,9.56972469378859,1,1,1,1,0,0,0,0,1
2,46,187,46,24.1870177031321,-1,17,17.5697246937886,17.5697246937886,18.1394493875772,1,1,1,1,1,1,1,1,1
1,48,48,187,30.4339314845024,-1,8.51311641591773,9,9,9.48688358408227,1,1,1,1,0,0,0,0,1
1,48,187,48,30.4339314845024,-1,17,17.4868835840823,17.4868835840823,17.9737671681645,1,1,1,1,1,1,1,1,1
2,48,48,187,26.9780267126239,-1,8.51311641591773,9,9,9.48688358408227,1,1,1,1,0,0,0,0,1
2,48,187,48,26.9780267126239,-1,17,17.4868835840823,17.4868835840823,17.9737671681645,1,1,1,1,1,1,1,1,1
2,49,49,187,27.7955890263583,-1,8.4999565324669,9,9,9.5000434675331,1,1,1,1,0,0,0,0,1
2,49,187,49,27.7955890263583,-1,17,17.5000434675331,17.5000434675331,18.0000869350662,1,1,1,1,1,1,1,1,1
3,49,49,187,25.5429447852761,-1,8.4999565324669,9,9,9.5000434675331,1,1,1,1,0,0,0,0,1
3,49,187,49,25.5429447852761,-1,17,17.5000434675331,17.5000434675331,18.0000869350662,1,1,1,1,1,1,1,1,1
1,50,50,187,65.6289167412713,-1,8.5695473929322,9,9,9.4304526070678,1,1,1,1,0,0,0,0,1
1,50,187,50,65.6289167412713,-1,17,17.4304526070678,17.4304526070678,17.8609052141356,1,1,1,1,1,1,1,1,1
2,50,50,187,53.239472564866,-1,8.5695473929322,9,9,9.4304526070678,1,1,1,1,0,0,0,0,1
2,50,187,50,53.239472564866,-1,17,17.4304526070678,17.4304526070678,17.8609052141356,1,1,1,1,1,1,1,1,1
1,51,51,187,23.8343886994642,-1,8.38968280526842,9,9,9.61031719473158,1,1,1,1,0,0,0,0,1
1,51,187,51,23.8343886994642,-1,17,17.6103171947316,17.6103171947316,18.2206343894632,1,1,1,1,1,1,1,1,1
2,51,51,187,27.9213483146067,-1,8.38968280526842,9,9,9.61031719473158,1,1,1,1,0,0,0,0,1
2,51,187,51,27.9213483146067,-1,17,17.6103171947316,17.6103171947316,18.2206343894632,1,1,1,1,1,1,1,1,1
1,53,53,187,38.4230769230769,-1,8.47559812788989,9,9,9.52440187211011,1,1,1,1,0,0,0,0,1
1,53,187,53,38.4230769230769,-1,17,17.5244018721101,17.5244018721101,18.0488037442202,1,1,1,1,1,1,1,1,1
2,53,53,187,25.8825,-1,8.47559812788989,9,9,9.52440187211011,1,1,1,1,0,0,0,0,1
2,53,187,53,25.8825,-1,17,17.5244018721101,17.5244018721101,18.0488037442202,1,1,1,1,1,1,1,1,1
2,54,54,187,36.9820388349515,-1,8.60104321896458,9,9,9.39895678103542,1,1,1,1,0,0,0,0,1
2,54,187,54,36.9820388349515,-1,17,17.3989567810354,17.3989567810354,17.7979135620708,1,1,1,1,1,1,1,1,1
3,54,54,187,23.7749523204069,-1,8.60104321896458,9,9,9.39895678103542,1,1,1,1,0,0,0,0,1
3,54,187,54,23.7749523204069,-1,17,17.3989567810354,17.3989567810354,17.7979135620708,1,1,1,1,1,1,1,1,1
1,56,56,187,27.4407230196704,-1,8.55736955963837,9,9,9.44263044036163,1,1,1,1,0,0,0,0,1
1,56,187,56,27.4407230196704,-1,17,17.4426304403616,17.4426304403616,17.8852608807233,1,1,1,1,1,1,1,1,1
2,56,56,187,20.9687034277198,-1,8.55736955963837,9,9,9.44263044036163,1,1,1,1,0,0,0,0,1
2,56,187,56,20.9687034277198,-1,17,17.4426304403616,17.4426304403616,17.8852608807233,1,1,1,1,1,1,1,1,1
1,57,57,187,20.5489478499543,-1,8.45638510248121,9,9,9.54361489751879,1,1,1,1,0,0,0,0,1
1,57,187,57,20.5489478499543,-1,17,17.5436148975188,17.5436148975188,18.0872297950376,1,1,1,1,1,1,1,1,1
2,57,57,187,27.7697715289982,-1,8.45638510248121,9,9,9.54361489751879,1,1,1,1,0,0,0,0,1
2,57,187,57,27.7697715289982,-1,17,17.5436148975188,17.5436148975188,18.0872297950376,1,1,1,1,1,1,1,1,1
1,58,58,187,21.6,-1,8.54208024908702,9,9,9.45791975091298,1,1,1,1,0,0,0,0,1
1,58,187,58,21.6,-1,17,17.457919750913,17.457919750913,17.915839501826,1,1,1,1,1,1,1,1,1
2,58,58,187,26.9898020395921,-1,8.54208024908702,9,9,9.45791975091298,1,1,1,1,0,0,0,0,1
2,58,187,58,26.9898020395921,-1,17,17.457919750913,17.457919750913,17.915839501826,1,1,1,1,1,1,1,1,1
1,59,59,187,20.6807329261521,-1,8.61145931716156,9,9,9.38854068283844,1,1,1,1,0,0,0,0,1
1,59,187,59,20.6807329261521,-1,17,17.3885406828384,17.3885406828384,17.7770813656769,1,1,1,1,1,1,1,1,1
2,59,59,187,40.9969861362266,-1,8.61145931716156,9,9,9.38854068283844,1,1,1,1,0,0,0,0,1
2,59,187,59,40.9969861362266,-1,17,17.3885406828384,17.3885406828384,17.7770813656769,1,1,1,1,1,1,1,1,1
3,59,59,187,33.0141843971631,-1,8.61145931716156,9,9,9.38854068283844,1,1,1,1,0,0,0,0,1
3,59,187,59,33.0141843971631,-1,17,17.3885406828384,17.3885406828384,17.7770813656769,1,1,1,1,1,1,1,1,1
1,62,62,187,20.136563876652,-1,8.64299863863255,9,9,9.35700136136745,1,1,1,1,0,0,0,0,1
1,62,187,62,20.136563876652,-1,17,17.3570013613674,17.3570013613674,17.7140027227349,1,1,1,1,1,1,1,1,1
2,62,62,187,20.1875,-1,8.64299863863255,9,9,9.35700136136745,1,1,1,1,0,0,0,0,1
2,62,187,62,20.1875,-1,17,17.3570013613674,17.3570013613674,17.7140027227349,1,1,1,1,1,1,1,1,1
1,104,104,187,33.4416575790622,-1,8.59504780159049,9,9,9.40495219840951,1,1,1,1,0,0,0,0,1
1,104,187,104,33.4416575790622,-1,17,17.4049521984095,17.4049521984095,17.809904396819,1,1,1,1,1,1,1,1,1
2,104,104,187,34.5395713107997,-1,8.59504780159049,9,9,9.40495219840951,1,1,1,1,0,0,0,0,1
2,104,187,104,34.5395713107997,-1,17,17.4049521984095,17.4049521984095,17.809904396819,1,1,1,1,1,1,1,1,1
1,107,107,187,37.4769230769231,-1,8.56556887532605,9,9,9.43443112467395,1,1,1,1,0,0,0,0,1
1,107,187,107,37.4769230769231,-1,17,17.434431124674,17.434431124674,17.8688622493479,1,1,1,1,1,1,1,1,1
2,107,107,187,20.9643493761141,-1,8.56556887532605,9,9,9.43443112467395,1,1,1,1,0,0,0,0,1
2,107,187,107,20.9643493761141,-1,17,17.434431124674,17.434431124674,17.8688622493479,1,1,1,1,1,1,1,1,1
1,111,111,187,62.2418096723869,-1,8.58961746395231,9,9,9.41038253604769,1,1,1,1,0,0,0,0,1
1,111,187,111,62.2418096723869,-1,17,17.4103825360477,17.4103825360477,17.8207650720954,1,1,1,1,1,1,1,1,1
2,111,111,187,28.997975708502,-1,8.58961746395231,9,9,9.41038253604769,1,1,1,1,0,0,0,0,1
2,111,187,111,28.997975708502,-1,17,17.4103825360477,17.4103825360477,17.8207650720954,1,1,1,1,1,1,1,1,1
1,112,112,187,48.2385395537525,-1,8.64559938749095,9,9,9.35440061250905,1,1,1,1,0,0,0,0,1
1,112,187,112,48.2385395537525,-1,17,17.3544006125091,17.3544006125091,17.7088012250181,1,1,1,1,1,1,1,1,1
2,112,112,187,24.6081229418222,-1,8.64559938749095,9,9,9.35440061250905,1,1,1,1,0,0,0,0,1
2,112,187,112,24.6081229418222,-1,17,17.3544006125091,17.3544006125091,17.7088012250181,1,1,1,1,1,1,1,1,1
2,113,113,187,20.1262241566921,-1,8.5586691503648,9,9,9.4413308496352,1,1,1,1,0,0,0,0,1
2,113,187,113,20.1262241566921,-1,17,17.4413308496352,17.4413308496352,17.8826616992704,1,1,1,1,1,1,1,1,1
1,117,117,187,57.7091035926055,-1,8.70077910735074,9,9,9.29922089264926,1,1,1,1,0,0,0,0,1
1,117,187,117,57.7091035926055,-1,17,17.2992208926493,17.2992208926493,17.5984417852985,1,1,1,1,1,1,1,1,1
2,117,117,187,36.7828074988569,-1,8.70077910735074,9,9,9.29922089264926,1,1,1,1,0,0,0,0,1
2,117,187,117,36.7828074988569,-1,17,17.2992208926493,17.2992208926493,17.5984417852985,1,1,1,1,1,1,1,1,1
2,119,119,187,20.7467880085653,-1,8.6369741740816,9,9,9.3630258259184,1,1,1,1,0,0,0,0,1
2,119,187,119,20.7467880085653,-1,17,17.3630258259184,17.3630258259184,17.7260516518368,1,1,1,1,1,1,1,1,1
3,119,119,187,20.0747588424437,-1,8.6369741740816,9,9,9.3630258259184,1,1,1,1,0,0,0,0,1
3,119,187,119,20.0747588424437,-1,17,17.3630258259184,17.3630258259184,17.7260516518368,1,1,1,1,1,1,1,1,1
2,120,120,187,20.2043715846995,-1,8.54927375977511,9,9,9.45072624022489,1,1,1,1,0,0,0,0,1
2,120,187,120,20.2043715846995,-1,17,17.4507262402249,17.4507262402249,17.9014524804498,1,1,1,1,1,1,1,1,1
1,121,121,187,44.630658044884,-1,8.68375997391816,9,9,9.31624002608184,1,1,1,1,0,0,0,0,1
1,121,187,121,44.630658044884,-1,17,17.3162400260818,17.3162400260818,17.6324800521637,1,1,1,1,1,1,1,1,1
2,121,121,187,28.3458364591148,-1,8.68375997391816,9,9,9.31624002608184,1,1,1,1,0,0,0,0,1
2,121,187,121,28.3458364591148,-1,17,17.3162400260818,17.3162400260818,17.6324800521637,1,1,1,1,1,1,1,1,1
3,121,121,187,20.6391459074733,-1,8.68375997391816,9,9,9.31624002608184,1,1,1,1,0,0,0,0,1
3,121,187,121,20.6391459074733,-1,17,17.3162400260818,17.3162400260818,17.6324800521637,1,1,1,1,1,1,1,1,1
1,122,122,187,22.8581052631579,-1,8.614766613378,9,9,9.385233386622,1,1,1,1,0,0,0,0,1
1,122,187,122,22.8581052631579,-1,17,17.385233386622,17.385233386622,17.770466773244,1,1,1,1,1,1,1,1,1
2,122,122,187,28.2203817068779,-1,8.614766613378,9,9,9.385233386622,1,1,1,1,0,0,0,0,1
2,122,187,122,28.2203817068779,-1,17,17.385233386622,17.385233386622,17.770466773244,1,1,1,1,1,1,1,1,1
1,160,160,187,35.2035398230089,-1,8.72663308344659,9,9,9.27336691655341,1,1,1,1,0,0,0,0,1
1,160,187,160,35.2035398230089,-1,17,17.2733669165534,17.2733669165534,17.5467338331068,1,1,1,1,1,1,1,1,1
2,160,160,187,30.6923925027563,-1,8.72663308344659,9,9,9.27336691655341,1,1,1,1,0,0,0,0,1
2,160,187,160,30.6923925027563,-1,17,17.2733669165534,17.2733669165534,17.5467338331068,1,1,1,1,1,1,1,1,1
3,160,160,187,47.7959450621321,-1,8.72663308344659,9,9,9.27336691655341,1,1,1,1,0,0,0,0,1
3,160,187,160,47.7959450621321,-1,17,17.2733669165534,17.2733669165534,17.5467338331068,1,1,1,1,1,1,1,1,1
2,163,163,187,32.8896210873147,-1,8.69050186425447,9,9,9.30949813574553,1,1,1,1,0,0,0,0,1
2,163,187,163,32.8896210873147,-1,17,17.3094981357455,17.3094981357455,17.6189962714911,1,1,1,1,1,1,1,1,1
1,164,164,187,49.5678960603521,-1,8.65537802826659,9,9,9.34462197173341,1,1,1,1,0,0,0,0,1
1,164,187,164,49.5678960603521,-1,17,17.3446219717334,17.3446219717334,17.6892439434668,1,1,1,1,1,1,1,1,1
2,164,164,187,28.9127937336815,-1,8.65537802826659,9,9,9.34462197173341,1,1,1,1,0,0,0,0,1
2,164,187,164,28.9127937336815,-1,17,17.3446219717334,17.3446219717334,17.6892439434668,1,1,1,1,1,1,1,1,1
3,164,164,187,20.7739726027397,-1,8.65537802826659,9,9,9.34462197173341,1,1,1,1,0,0,0,0,1
3,164,187,164,20.7739726027397,-1,17,17.3446219717334,17.3446219717334,17.6892439434668,1,1,1,1,1,1,1,1,1
1,168,168,187,40.8034188034188,-1,8.82727283189348,9,9,9.17272716810652,1,1,1,1,0,0,0,0,1
1,168,187,168,40.8034188034188,-1,17,17.1727271681065,17.1727271681065,17.345454336213,1,1,1,1,1,1,1,1,1
2,168,168,187,40.3674630261661,-1,8.82727283189348,9,9,9.17272716810652,1,1,1,1,0,0,0,0,1
2,168,187,168,40.3674630261661,-1,17,17.1727271681065,17.1727271681065,17.345454336213,1,1,1,1,1,1,1,1,1
3,168,168,187,37.502471169687,-1,8.82727283189348,9,9,9.17272716810652,1,1,1,1,0,0,0,0,1
3,168,187,168,37.502471169687,-1,17,17.1727271681065,17.1727271681065,17.345454336213,1,1,1,1,1,1,1,1,1
1,170,170,187,36.3951890034364,-1,8.76902433359318,9,9,9.23097566640682,1,1,1,1,0,0,0,0,1
1,170,187,170,36.3951890034364,-1,17,17.2309756664068,17.2309756664068,17.4619513328136,1,1,1,1,1,1,1,1,1
2,170,170,187,40.3314669652856,-1,8.76902433359318,9,9,9.23097566640682,1,1,1,1,0,0,0,0,1
2,170,187,170,40.3314669652856,-1,17,17.2309756664068,17.2309756664068,17.4619513328136,1,1,1,1,1,1,1,1,1
3,170,170,187,22.043583535109,-1,8.76902433359318,9,9,9.23097566640682,1,1,1,1,0,0,0,0,1
3,170,187,170,22.043583535109,-1,17,17.2309756664068,17.2309756664068,17.4619513328136,1,1,1,1,1,1,1,1,1
1,172,172,187,61.676703048551,-1,8.68434943279605,9,9,9.31565056720395,1,1,1,1,0,0,0,0,1
1,172,187,172,61.676703048551,-1,17,17.315650567204,17.315650567204,17.6313011344079,1,1,1,1,1,1,1,1,1
2,172,172,187,24.957264957265,-1,8.68434943279605,9,9,9.31565056720395,1,1,1,1,0,0,0,0,1
2,172,187,172,24.957264957265,-1,17,17.315650567204,17.315650567204,17.6313011344079,1,1,1,1,1,1,1,1,1
1,173,173,187,34.7956204379562,-1,8.79176248600035,9,9,9.20823751399965,1,1,1,1,0,0,0,0,1
1,173,187,173,34.7956204379562,-1,17,17.2082375139997,17.2082375139997,17.4164750279993,1,1,1,1,1,1,1,1,1
2,173,173,187,35.7314439946019,-1,8.79176248600035,9,9,9.20823751399965,1,1,1,1,0,0,0,0,1
2,173,187,173,35.7314439946019,-1,17,17.2082375139997,17.2082375139997,17.4164750279993,1,1,1,1,1,1,1,1,1
1,175,175,187,60.2118380062305,-1,8.73144246740269,9,9,9.26855753259731,1,1,1,1,0,0,0,0,1
1,175,187,175,60.2118380062305,-1,17,17.2685575325973,17.2685575325973,17.5371150651946,1,1,1,1,1,1,1,1,1
2,175,175,187,37.3496966354109,-1,8.73144246740269,9,9,9.26855753259731,1,1,1,1,0,0,0,0,1
2,175,187,175,37.3496966354109,-1,17,17.2685575325973,17.2685575325973,17.5371150651946,1,1,1,1,1,1,1,1,1
3,175,175,187,22.2434343434343,-1,8.73144246740269,9,9,9.26855753259731,1,1,1,1,0,0,0,0,1
3,175,187,175,22.2434343434343,-1,17,17.2685575325973,17.2685575325973,17.5371150651946,1,1,1,1,1,1,1,1,1
1,178,178,187,29.0080990948071,-1,8.87273493758081,9,9,9.12726506241919,1,1,1,1,0,0,0,0,1
1,178,187,178,29.0080990948071,-1,17,17.1272650624192,17.1272650624192,17.2545301248384,1,1,1,1,1,1,1,1,1
2,178,178,187,24.6261261261261,-1,8.87273493758081,9,9,9.12726506241919,1,1,1,1,0,0,0,0,1
2,178,187,178,24.6261261261261,-1,17,17.1272650624192,17.1272650624192,17.2545301248384,1,1,1,1,1,1,1,1,1
1,179,179,187,51.4906367041199,-1,8.73923116706728,9,9,9.26076883293272,1,1,1,1,0,0,0,0,1
1,179,187,179,51.4906367041199,-1,17,17.2607688329327,17.2607688329327,17.5215376658654,1,1,1,1,1,1,1,1,1
1,181,181,187,62.5981873111783,-1,8.90872031395042,9,9,9.09127968604958,1,1,1,1,0,0,0,0,1
1,181,187,181,62.5981873111783,-1,17,17.0912796860496,17.0912796860496,17.1825593720992,1,1,1,1,1,1,1,1,1
2,181,181,187,72.6912128712871,-1,8.90872031395042,9,9,9.09127968604958,1,1,1,1,0,0,0,0,1
2,181,187,181,72.6912128712871,-1,17,17.0912796860496,17.0912796860496,17.1825593720992,1,1,1,1,1,1,1,1,1
2,241,241,187,21.7627118644068,-1,8.39587604749772,9,9,9.60412395250228,1,1,1,1,0,0,0,0,1
2,241,187,241,21.7627118644068,-1,17,17.6041239525023,17.6041239525023,18.2082479050046,1,1,1,1,1,1,1,1,1
1,245,245,187,31.2743494423792,-1,8.48690387257946,9,9,9.51309612742054,1,1,1,1,0,0,0,0,1
1,245,187,245,31.2743494423792,-1,17,17.5130961274205,17.5130961274205,18.0261922548411,1,1,1,1,1,1,1,1,1
2,249,249,187,26.1466165413534,-1,8.32537031098683,9,9,9.67462968901318,1,1,1,1,0,0,0,0,1
2,249,187,249,26.1466165413534,-1,17,17.6746296890132,17.6746296890132,18.3492593780263,1,1,1,1,1,1,1,1,1
1,250,250,187,42.6025857223159,-1,8.39676953432656,9,9,9.60323046567344,1,1,1,1,0,0,0,0,1
1,250,187,250,42.6025857223159,-1,17,17.6032304656734,17.6032304656734,18.2064609313469,1,1,1,1,1,1,1,1,1
2,250,250,187,42.1507318592339,-1,8.39676953432656,9,9,9.60323046567344,1,1,1,1,0,0,0,0,1
2,250,187,250,42.1507318592339,-1,17,17.6032304656734,17.6032304656734,18.2064609313469,1,1,1,1,1,1,1,1,1
1,254,254,187,34.8867771936919,-1,8.53399203069851,9,9,9.46600796930149,1,1,1,1,0,0,0,0,1
1,254,187,254,34.8867771936919,-1,17,17.4660079693015,17.4660079693015,17.932015938603,1,1,1,1,1,1,1,1,1
2,254,254,187,23.2693984306888,-1,8.53399203069851,9,9,9.46600796930149,1,1,1,1,0,0,0,0,1
2,254,187,254,23.2693984306888,-1,17,17.4660079693015,17.4660079693015,17.932015938603,1,1,1,1,1,1,1,1,1
1,257,257,187,31.004915346805,-1,8.42681817791369,9,9,9.57318182208631,1,1,1,1,0,0,0,0,1
1,257,187,257,31.004915346805,-1,17,17.5731818220863,17.5731818220863,18.1463636441726,1,1,1,1,1,1,1,1,1
2,257,257,187,26.2131419105467,-1,8.42681817791369,9,9,9.57318182208631,1,1,1,1,0,0,0,0,1
2,257,187,257,26.2131419105467,-1,17,17.5731818220863,17.5731818220863,18.1463636441726,1,1,1,1,1,1,1,1,1
2,258,258,187,27.1880498533724,-1,8.28552900781529,9,9,9.71447099218472,1,1,1,1,0,0,0,0,1
2,258,187,258,27.1880498533724,-1,17,17.7144709921847,17.7144709921847,18.4289419843694,1,1,1,1,1,1,1,1,1
1,261,261,187,24.563160543533,-1,8.37079952295934,9,9,9.62920047704066,1,1,1,1,0,0,0,0,1
